App ID,price_history
1091500,"{2022-06-10: 99.95, 2022-06-13: 199.9, 2022-06-23: 99.95, 2022-07-07: 199.9, 2022-08-08: 99.95, 2022-08-12: 199.9, 2022-09-12: 99.95, 2022-09-25: 199.9, 2022-10-28: 99.95, 2022-11-01: 199.9, 2022-11-22: 99.95, 2022-11-29: 199.9, 2022-12-08: 99.95, 2022-12-12: 199.9, 2022-12-22: 99.95, 2023-01-05: 199.9, 2023-01-16: 99.95, 2023-01-23: 199.9, 2023-03-16: 99.95, 2023-03-23: 199.9, 2023-04-12: 99.95, 2023-04-23: 199.9, 2023-06-11: 99.95, 2023-06-18: 199.9, 2023-06-29: 99.95, 2023-07-13: 199.9, 2023-08-14: 99.95, 2023-08-21: 199.9, 2023-09-20: 119.94, 2023-09-25: 110.34, 2023-09-26: 119.94, 2023-10-01: 199.9, 2023-10-31: 119.94, 2023-11-05: 199.9, 2023-11-21: 99.95, 2023-11-28: 199.9, 2023-12-05: 99.95, 2023-12-12: 199.9, 2023-12-21: 99.95, 2024-01-04: 199.9, 2024-02-08: 99.95, 2024-02-18: 199.9, 2024-03-14: 99.95, 2024-03-21: 199.9, 2024-03-28: 99.95, 2024-04-07: 199.9, 2024-05-16: 99.95}"
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
30,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-10-31: 13.59, 2023-11-14: 16.99, 2023-11-21: 14.27, 2023-11-28: 16.99, 2023-12-21: 14.27, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
50,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
70,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-17: 0, 2023-11-20: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
80,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
730,{2018-12-06: 0}
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
30,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-10-31: 13.59, 2023-11-14: 16.99, 2023-11-21: 14.27, 2023-11-28: 16.99, 2023-12-21: 14.27, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
50,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
70,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-17: 0, 2023-11-20: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
80,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
30,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-10-31: 13.59, 2023-11-14: 16.99, 2023-11-21: 14.27, 2023-11-28: 16.99, 2023-12-21: 14.27, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
50,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
70,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-17: 0, 2023-11-20: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
80,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
30,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-10-31: 13.59, 2023-11-14: 16.99, 2023-11-21: 14.27, 2023-11-28: 16.99, 2023-12-21: 14.27, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
50,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
70,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-17: 0, 2023-11-20: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
80,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
30,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-10-31: 13.59, 2023-11-14: 16.99, 2023-11-21: 14.27, 2023-11-28: 16.99, 2023-12-21: 14.27, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
50,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
70,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-17: 0, 2023-11-20: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
80,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
10,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
20,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-18: 13.08, 2023-11-21: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
30,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-10-31: 13.59, 2023-11-14: 16.99, 2023-11-21: 14.27, 2023-11-28: 16.99, 2023-12-21: 14.27, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
50,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
70,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-17: 0, 2023-11-20: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
80,"{2022-06-23: 4.13, 2022-07-07: 20.69, 2022-11-22: 2.06, 2022-11-29: 20.69, 2022-12-22: 2.06, 2023-01-05: 20.69, 2023-03-16: 2.06, 2023-03-23: 20.69, 2023-06-29: 2.06, 2023-07-13: 20.69, 2023-09-12: 2.06, 2023-09-15: 2.07, 2023-09-19: 20.69, 2023-11-21: 2.06, 2023-11-28: 20.69, 2023-12-21: 2.06, 2024-01-04: 20.69, 2024-03-14: 2.06, 2024-03-21: 20.69}"
130,"{2022-06-23: 2.17, 2022-07-07: 10.89, 2022-11-22: 1.08, 2022-11-29: 10.89, 2022-12-22: 1.08, 2023-01-05: 10.89, 2023-03-16: 1.08, 2023-03-23: 10.89, 2023-06-29: 1.08, 2023-07-13: 10.89, 2023-09-12: 1.08, 2023-09-13: 2.55, 2023-09-19: 16.99, 2023-11-17: 2.37, 2023-11-28: 16.99, 2023-12-21: 2.37, 2024-01-04: 16.99, 2024-03-14: 2.54, 2024-03-21: 16.99}"
